trip_id,pickup_datetime,dropoff_datetime,pickup_zone,dropoff_zone,distance_km,fare_sgd,tip_sgd,payment_type,passengers
SG-TX-101235,2023-09-27 13:25:29,2023-09-27 14:12:24,Bukit Timah,Punggol,18.41,11.95,,credit card,2
SG-TX-101236,2024-12-08 20:50:47,2024-12-08 21:15:08,Marina Bay,Bedok,15.86,9.94,,CASH,2
SG-TX-101237,2022-01-06 01:29:34,2022-01-06 01:42:41,Ang Mo Kio,Buona Vista,171.32,80.0,2.99,Card,4
SG-TX-101238,2023-11-07 19:19:33,2023-11-07 19:40:21,Ang Mo Kio,Ang Mo Kio,13.0,7.96,,GRAB,2
SG-TX-101239,2022-02-12 05:48:31,2022-02-12 06:08:37,Sengkang,,12.98,12.72,,cash,4
SG-TX-101240,2024-10-22 12:30:08,2024-10-22 12:44:43,Chinatown,Bukit Timah,1.0,4.2,,Card,3
SG-TX-101241,2024-01-16 17:44:10,2024-01-16 17:54:43,Jurong East,Pasir Ris,12.82,10.64,2.2,VISA,4
SG-TX-101242,2024-09-28 02:49:39,2024-09-28 03:36:40,Raffles Place,Marina Bay,21.47,12.76,1.64,credit card,3
SG-TX-101243,2023-09-09 16:25:09,2023-09-09 17:15:29,Pasir Ris,Chinatown,17.88,10.37,,Nets,4
SG-TX-101244,2022-04-02 06:09:10,2022-04-02 06:41:27,Toa Payoh,Serangoon,19.99,12.55,,GrabPay,2
SG-TX-101245,2022-01-30 01:54:33,2022-01-30 02:33:24,Little India,Toa Payoh,10.07,10.08,,Cash,2
SG-TX-101246,2023-01-03 18:55:26,2023-01-03 19:50:59,Punggol,Tampines,13.46,9.18,,cash,2
SG-TX-101247,2024-03-25 19:58:14,2024-03-25 20:49:34,Holland Village,Orchard,1.32,3.9,,cash,1
SG-TX-101248,2022-06-15 12:45:15,2022-06-15 12:52:02,Tiong Bahru,Novena,9.88,8.58,,cash,1
SG-TX-101249,2024-07-22 22:49:51,2024-07-22 23:47:15,Tiong Bahru,Jurong West,12.12,10.1,,Card,2
SG-TX-101250,2022-09-20 11:22:22,2022-09-20 11:31:03,Sengkang,Holland Village,6.75,9.4,,GrabPay,4
SG-TX-101251,2023-06-29 01:45:55,2023-06-29 01:52:22,Tiong Bahru,Ang Mo Kio,1.27,5.0,,GrabPay,4
SG-TX-101252,2022-08-11 13:50:35,2022-08-11 14:17:45,Pasir Ris,Holland Village,17.41,12.7,,Cash Payment,3
SG-TX-101253,2023-05-26 11:17:01,2023-05-26 12:03:02,Punggol,Serangoon,11.16,10.0,1.21,Card,2
SG-TX-101254,2023-05-11 13:59:14,2023-05-11 14:08:38,Bugis,Tampines,10.68,6.98,,CASH,3
SG-TX-101255,2022-01-06 23:57:52,2022-01-07 00:18:58,Buona Vista,Holland Village,6.62,5.44,0.93,Credit Card,4
SG-TX-101256,2023-09-15 07:42:49,2023-09-15 08:02:16,Novena,Bugis,13.68,8.43,,CASH,1
SG-TX-101257,2024-05-12 04:02:02,2024-05-12 04:28:53,Kallang,Punggol,11.23,6.96,,Nets,4
SG-TX-101258,2024-10-23 03:48:20,2024-10-23 04:47:33,Novena,Tiong Bahru,12.11,10.54,,Grab,4
SG-TX-101259,2022-12-29 11:09:19,2022-12-29 11:32:32,Jurong East,Kallang,14.73,10.96,,Cash Payment,4
SG-TX-101260,2024-08-23 02:56:23,2024-08-23 03:12:52,Changi Airport,Newton,102.23,50.02,,Card,1
SG-TX-101261,2024-08-21 02:59:53,2024-08-21 03:11:36,Chinatown,,22.74,10.24,,Card,4
SG-TX-101262,2024-12-19 06:25:10,2024-12-19 06:41:03,Holland Village,Changi Airport,2.24,7.99,,GrabPay,3
SG-TX-101263,2023-02-13 20:59:08,2023-02-13 21:11:27,Jurong East,Hougang,11.55,7.76,2.75,VISA,3
SG-TX-101264,2024-07-21 13:51:00,2024-07-21 14:27:33,Chinatown,Hougang,5.58,9.49,,Cash Payment,1
SG-TX-101265,2023-09-12 07:48:33,2023-09-12 08:16:40,Tiong Bahru,Marina Bay,13.33,7.73,2.75,credit card,2
SG-TX-101266,2022-03-05 20:45:09,2022-03-05 21:17:32,Marina Bay,Serangoon,7.37,6.0,,Cash Payment,-1
SG-TX-101267,2022-10-24 07:04:13,2022-10-24 07:54:59,Tiong Bahru,Ang Mo Kio,21.57,10.3,4.67,Credit Card,4
SG-TX-101268,2024-01-07 13:38:24,2024-01-07 14:15:19,Hougang,Bugis,10.21,9.04,,Cash Payment,2
SG-TX-101269,2022-06-26 00:06:53,2022-06-26 00:20:25,Toa Payoh,Tampines,16.15,9.52,2.41,credit card,1
SG-TX-101270,2023-04-22 11:11:20,2023-04-22 11:37:03,Punggol,Little India,6.6,5.26,,GRAB,4
SG-TX-101271,2024-04-29 07:10:38,2024-04-29 07:32:49,Tampines,Jurong West,0.98,3.9,,CASH,1
SG-TX-101272,2022-06-14 03:16:27,2022-06-14 04:06:55,Queenstown,Bukit Timah,10.4,9.75,4.04,VISA,4
SG-TX-101273,2023-06-29 06:18:57,2023-06-29 06:40:50,Tampines,Newton,13.64,11.11,4.66,Credit Card,4
SG-TX-101274,2022-08-24 11:38:31,2022-08-24 11:51:08,Woodlands,Bugis,11.76,11.91,,CASH,2
SG-TX-101275,2023-08-11 23:46:42,2023-08-12 00:32:10,Bukit Timah,,24.07,13.7,4.19,Card,3
SG-TX-101276,2022-09-21 19:40:28,2022-09-21 20:09:01,Raffles Place,Jurong West,17.82,12.25,,VISA,4
SG-TX-101277,2024-11-24 02:18:04,2024-11-24 02:28:20,Bishan,Bishan,24.89,13.17,1.41,Card,3
SG-TX-101278,2022-03-26 01:32:49,2022-03-26 02:15:45,,Novena,7.73,6.88,,Grab,3
SG-TX-101279,2024-11-22 02:00:21,2024-11-22 02:16:55,Bishan,Kallang,19.83,12.05,4.23,Card,1
SG-TX-101280,2024-05-17 21:28:43,2024-05-17 22:21:28,Little India,Little India,14.11,10.95,,Credit Card,3
SG-TX-101281,2024-07-26 18:48:37,2024-07-26 19:39:24,Raffles Place,Jurong West,15.49,12.4,,cash,3
SG-TX-101282,2024-07-22 06:05:41,2024-07-22 06:31:00,Bishan,Little India,24.65,16.48,,cash,3
SG-TX-101283,2022-07-25 14:52:29,2022-07-25 15:28:02,Orchard,Clementi,16.52,10.07,,cash,4
SG-TX-101284,2024-10-17 11:26:14,2024-10-17 12:02:27,Holland Village,Bukit Timah,22.52,15.53,,GRAB,4
SG-TX-101285,2023-10-14 07:44:56,2023-10-14 08:25:52,Novena,Punggol,18.28,12.06,,GrabPay,3
SG-TX-101286,2024-11-20 12:35:07,2024-11-20 12:43:55,Serangoon,Changi Airport,3.62,5.04,,Grab,2
SG-TX-101287,2024-08-20 10:47:23,2024-08-20 11:10:14,Tiong Bahru,Hougang,17.64,10.77,,Cash Payment,2
SG-TX-101288,2023-09-28 06:03:50,2023-09-28 06:18:12,Newton,Bukit Timah,12.37,8.62,2.09,credit card,1
SG-TX-101289,2023-02-15 09:53:57,2023-02-15 10:37:18,Jurong East,Queenstown,23.01,16.87,,GrabPay,3
SG-TX-101290,2022-05-09 13:07:17,2022-05-09 13:16:05,Marina Bay,Sengkang,20.27,13.48,1.05,Card,2
SG-TX-101291,2022-04-21 19:29:47,2022-04-21 20:03:12,Pasir Ris,Serangoon,3.05,5.54,,Cash Payment,4
SG-TX-101292,2023-03-04 02:55:17,2023-03-04 03:40:19,Jurong East,Woodlands,3.78,5.21,,GrabPay,4
SG-TX-101293,2024-06-07 19:34:05,2024-06-07 20:31:14,Serangoon,Tiong Bahru,2.21,8.56,,cash,4
SG-TX-101294,2023-07-08 20:33:48,2023-07-08 20:54:38,Jurong East,Newton,12.58,11.52,,Cash,4
SG-TX-101295,2023-06-13 00:18:30,2023-06-13 00:23:56,Serangoon,Tampines,2.48,3.93,,GrabPay,2
SG-TX-101296,2022-09-25 22:06:39,2022-09-25 22:51:27,Changi Airport,Pasir Ris,18.23,11.69,,VISA,2
SG-TX-101297,2023-09-11 13:47:06,2023-09-11 13:52:11,Novena,Woodlands,14.03,9.89,1.51,credit card,3
SG-TX-101298,2023-12-01 07:56:02,2023-12-01 08:04:41,Raffles Place,Little India,20.98,13.56,,VISA,2
SG-TX-101299,2024-12-12 10:19:24,2024-12-12 11:18:52,,Jurong East,7.35,6.16,,nets,2
SG-TX-101300,2024-03-10 10:34:57,2024-03-10 11:27:23,Pasir Ris,Pasir Ris,13.22,10.51,,CASH,3
SG-TX-101301,2023-10-28 12:05:22,2023-10-28 12:49:16,Kallang,Jurong East,3.38,7.6,,Grab,2
SG-TX-101302,2024-09-24 10:39:36,2024-09-24 11:30:33,Woodlands,Punggol,22.17,11.91,,Cash Payment,4
SG-TX-101303,2023-04-11 18:39:27,2023-04-11 18:48:35,Sengkang,,4.79,4.36,,CASH,1
SG-TX-101304,2024-10-21 16:53:46,2024-10-21 17:03:39,Sengkang,Serangoon,3.01,4.53,,Mastercard,2
SG-TX-101305,2023-02-10 12:04:07,2023-02-10 12:25:39,Queenstown,Tampines,5.52,5.73,,VISA,3
SG-TX-101306,2022-05-21 01:06:14,2022-05-21 01:12:32,Chinatown,Serangoon,20.25,16.01,,cash,4
SG-TX-101307,2023-04-03 17:03:28,2023-04-03 17:57:19,Bukit Timah,Serangoon,3.09,6.79,4.62,Mastercard,3
SG-TX-101308,2022-05-22 03:04:14,2022-05-22 03:12:19,Sengkang,Newton,15.55,12.32,,VISA,1
SG-TX-101309,2022-05-10 18:22:10,2022-05-10 18:57:05,Kallang,Jurong West,18.78,11.96,0.55,credit card,2
SG-TX-101310,2024-08-23 19:18:38,2024-08-23 20:10:34,Tampines,Newton,18.9,11.98,,credit card,4
SG-TX-101311,2024-05-21 01:07:07,2024-05-21 01:52:32,Holland Village,Clementi,5.16,4.04,,Grab,2
SG-TX-101312,2022-08-31 10:45:13,2022-08-31 11:03:07,Toa Payoh,,2.01,5.98,4.21,credit card,2
SG-TX-101313,2024-07-07 03:18:15,2024-07-07 03:49:07,Little India,Kallang,11.5,9.81,,Card,1
SG-TX-101314,2022-03-17 12:24:08,2022-03-17 12:59:17,Pasir Ris,Kallang,5.46,8.29,,Card,3
SG-TX-101315,2022-11-08 16:46:56,2022-11-08 17:34:10,Queenstown,Sengkang,17.63,11.52,,credit card,1
SG-TX-101316,2024-02-13 21:18:06,2024-02-13 21:46:32,Ang Mo Kio,Hougang,9.24,7.84,,CASH,2
SG-TX-101317,2022-11-29 23:03:58,2022-11-29 23:24:38,Kallang,Woodlands,11.51,9.33,,CASH,3
SG-TX-101318,2024-03-11 15:09:59,2024-03-11 15:58:44,Woodlands,Jurong East,3.28,6.71,,CASH,4
SG-TX-101319,2024-08-16 06:29:17,2024-08-16 07:23:02,Bedok,Toa Payoh,14.4,8.18,,Card,1
SG-TX-101320,2022-03-14 09:41:12,2022-03-14 10:13:05,Ang Mo Kio,Chinatown,5.05,7.27,,Nets,2
SG-TX-101321,2022-01-27 06:30:58,2022-01-27 06:37:30,Raffles Place,Bukit Timah,17.14,11.58,1.41,Card,1
SG-TX-101322,2024-10-27 05:48:46,2024-10-27 06:21:18,Marina Bay,Little India,2.24,3.9,,VISA,2
SG-TX-101323,2023-07-25 10:06:45,2023-07-25 11:00:39,Bishan,Buona Vista,24.41,11.76,3.2,VISA,4
SG-TX-101324,2023-07-10 02:18:05,2023-07-10 03:17:29,Sengkang,Paya Lebar,17.27,11.47,,VISA,2
SG-TX-101325,2023-05-24 04:31:33,2023-05-24 04:58:36,Jurong East,Buona Vista,4.95,8.3,4.04,VISA,2
SG-TX-101326,2023-04-21 05:44:48,2023-04-21 05:58:03,Tiong Bahru,Bedok,0.85,6.79,4.37,VISA,2
SG-TX-101327,2024-01-27 09:05:40,2024-01-27 09:42:08,Hougang,Clementi,8.69,8.35,3.35,VISA,4
SG-TX-101328,2023-09-28 09:37:34,2023-09-28 10:28:15,Bedok,Punggol,4.24,8.75,,cash,3
SG-TX-101329,2022-06-29 01:51:18,2022-06-29 02:48:16,Chinatown,Sengkang,5.85,6.47,,Credit Card,3
SG-TX-101330,2023-11-18 19:06:08,2023-11-18 19:13:58,Kallang,Ang Mo Kio,21.88,15.18,1.97,credit card,4
SG-TX-101331,2024-01-03 11:46:18,2024-01-03 12:07:16,Jurong East,Jurong East,15.28,10.1,,GrabPay,3
SG-TX-101332,2022-05-05 12:09:33,2022-05-05 12:40:49,Novena,Marina Bay,4.82,5.3,,NETS,3
SG-TX-101333,2023-02-17 21:36:40,2023-02-17 21:47:04,Toa Payoh,Jurong East,14.14,9.25,,GRAB,3
SG-TX-101334,2024-05-16 09:30:36,2024-05-16 10:24:20,Novena,Serangoon,6.77,3.9,3.04,Mastercard,3
SG-TX-101335,2023-11-10 02:40:24,2023-11-10 02:51:34,Serangoon,Raffles Place,24.42,16.82,,CASH,1
SG-TX-101336,2022-05-30 11:04:19,2022-05-30 11:45:54,Jurong East,Clementi,1.3,3.9,0.99,Credit Card,2
SG-TX-101337,2022-02-13 22:39:32,2022-02-13 23:35:03,Serangoon,Kallang,18.44,11.0,,GRAB,4
SG-TX-101338,2023-09-30 00:10:37,2023-09-30 00:53:18,,Novena,19.44,10.88,,NETS,1
SG-TX-101339,2027-12-28 13:20:00,2027-12-28 14:06:58,Woodlands,,2.15,4.56,,GRAB,4
SG-TX-101340,2024-11-19 07:29:54,2024-11-19 07:49:22,Bugis,Woodlands,4.71,8.67,,Cash Payment,3
SG-TX-101341,2023-07-27 09:17:15,2023-07-27 10:07:45,Little India,Hougang,9.92,11.5,,VISA,2
SG-TX-101342,2024-10-17 21:52:47,2024-10-17 22:20:48,Newton,Newton,21.77,11.21,,Grab,1
SG-TX-101343,2022-08-23 21:38:30,2022-08-23 21:46:52,Novena,Tampines,13.66,9.51,2.9,Mastercard,4
SG-TX-101344,2023-05-06 06:46:03,2023-05-06 07:11:12,Raffles Place,Tampines,16.56,9.8,,Mastercard,1
SG-TX-101345,2022-06-03 00:39:38,2022-06-03 01:03:52,Tiong Bahru,Bedok,19.68,14.24,0.93,Mastercard,3
SG-TX-101346,2023-09-22 08:31:24,2023-09-22 09:05:04,Marina Bay,Little India,20.79,13.68,,Card,1
SG-TX-101347,2022-07-26 13:37:41,2022-07-26 13:57:14,Paya Lebar,Woodlands,12.17,8.42,,cash,4
SG-TX-101348,2023-06-24 12:29:16,2023-06-24 12:59:41,Holland Village,Kallang,12.97,9.84,,CASH,1
SG-TX-101349,2023-01-13 04:17:12,2023-01-13 04:45:44,Hougang,Little India,18.09,11.32,,GRAB,4
SG-TX-101350,2022-07-23 13:26:03,2022-07-23 13:49:01,Jurong West,Serangoon,6.95,9.45,,nets,3
SG-TX-101351,2022-04-17 02:29:38,2022-04-17 03:12:55,Tiong Bahru,Woodlands,21.43,14.37,,GrabPay,1
SG-TX-101352,2023-07-16 05:00:53,2023-07-16 05:22:41,Woodlands,Ang Mo Kio,1.01,5.36,,Cash Payment,3
SG-TX-101353,2024-11-04 06:17:59,2024-11-04 07:05:06,Orchard,Toa Payoh,5.3,3.9,,CASH,4
SG-TX-101354,2022-08-06 19:52:25,2022-08-06 20:11:12,Raffles Place,Tiong Bahru,20.1,12.85,,CASH,1
SG-TX-101355,2023-03-20 20:57:49,2023-03-20 21:50:23,Pasir Ris,Hougang,8.84,11.0,,GrabPay,4
SG-TX-101356,2022-09-04 04:03:11,2022-09-04 04:28:15,Bukit Timah,Chinatown,4.17,7.77,,credit card,4
SG-TX-101357,2024-06-05 15:08:11,2024-06-05 15:15:25,Bedok,Pasir Ris,5.08,3.9,,NETS,3
SG-TX-101358,2023-03-31 17:35:43,2023-03-31 17:48:57,Changi Airport,Pasir Ris,13.5,9.51,,CASH,2
SG-TX-101359,2024-12-03 23:04:04,2024-12-03 23:53:24,Chinatown,Marina Bay,21.23,11.65,4.07,Card,1
SG-TX-101360,2022-09-26 16:53:09,2022-09-26 17:46:06,Chinatown,Bukit Timah,2.23,7.47,,Grab,2
SG-TX-101361,2022-03-30 11:39:38,2022-03-30 11:56:17,Orchard,Paya Lebar,1.25,4.83,,cash,4
SG-TX-101362,2023-10-01 10:36:39,2023-10-01 11:14:45,Punggol,Bugis,11.9,8.1,,nets,3
SG-TX-101363,2023-12-16 05:30:49,2023-12-16 06:07:24,Bukit Timah,Pasir Ris,23.93,14.72,0.84,VISA,3
SG-TX-101364,2024-12-21 20:27:33,2024-12-21 20:39:54,Bedok,Queenstown,7.34,3.9,,cash,4
SG-TX-101365,2024-08-13 01:32:40,2024-08-13 02:02:31,Woodlands,Pasir Ris,24.0,13.07,,CASH,2
SG-TX-101366,2024-08-27 01:12:21,2024-08-27 01:55:30,,Marina Bay,22.25,13.97,,GRAB,1
SG-TX-101367,2023-11-27 02:54:09,2023-11-27 03:52:20,Marina Bay,Toa Payoh,7.44,8.52,,Card,4
SG-TX-101368,2023-01-30 08:34:12,2023-01-30 09:25:49,Punggol,Holland Village,20.52,10.22,,GrabPay,3
SG-TX-101369,2027-12-28 13:20:00,2027-12-28 13:30:22,Punggol,Jurong West,17.3,11.11,,Grab,3
SG-TX-101370,2022-05-27 14:01:27,2022-05-27 14:19:30,Bishan,Serangoon,13.04,11.28,1.42,Credit Card,3
SG-TX-101371,2023-04-18 11:01:57,2023-04-18 11:30:58,Newton,Newton,10.86,6.61,,GRAB,0
SG-TX-101372,2023-02-04 10:11:31,2023-02-04 10:24:47,Bugis,Toa Payoh,20.48,13.46,,Nets,4
SG-TX-101373,2022-02-09 08:17:03,2022-02-09 08:53:26,Queenstown,Bukit Timah,19.93,12.97,,Cash Payment,3
SG-TX-101374,2022-08-13 02:19:11,2022-08-13 02:24:39,Novena,Punggol,19.04,15.04,,Grab,4
SG-TX-101375,2023-08-09 22:08:17,2023-08-09 22:19:31,,Ang Mo Kio,24.96,14.79,,CASH,2
SG-TX-101376,2023-02-09 19:11:53,2023-02-09 19:19:28,Woodlands,Orchard,12.22,9.14,,CASH,3
SG-TX-101377,2024-12-24 22:09:17,2024-12-24 22:30:32,Bishan,Little India,20.27,14.3,,credit card,4
SG-TX-101378,2023-06-09 11:11:35,2023-06-09 11:58:30,Chinatown,Kallang,21.63,11.64,,Grab,1
SG-TX-101379,2024-11-16 17:50:33,2024-11-16 18:05:17,Holland Village,Bishan,5.68,6.13,,Cash Payment,3
SG-TX-101380,2023-12-26 03:20:48,2023-12-26 04:20:05,Queenstown,Holland Village,1.53,3.91,1.78,Card,3
SG-TX-101381,2022-02-14 06:39:40,2022-02-14 06:59:29,Bedok,Queenstown,10.42,8.38,3.95,Mastercard,3
SG-TX-101382,2022-08-11 23:25:16,2022-08-11 23:32:44,Newton,Kallang,21.49,14.84,,Cash,4
SG-TX-101383,2024-02-13 13:17:03,2024-02-13 13:40:30,Raffles Place,Paya Lebar,7.58,8.14,,GRAB,2
SG-TX-101384,2023-08-21 10:46:18,2023-08-21 11:32:26,Newton,Paya Lebar,17.65,10.72,,nets,1
SG-TX-101385,2022-11-27 17:37:22,2022-11-27 17:48:13,,Newton,0.68,4.41,,Cash,1
SG-TX-101386,2023-07-27 04:54:53,2023-07-27 05:03:50,Holland Village,Newton,9.21,10.28,,Cash Payment,4
SG-TX-101387,2024-09-16 16:13:36,2024-09-16 17:05:18,Jurong West,Queenstown,15.58,9.66,,NETS,3
SG-TX-101388,2023-03-03 00:34:36,2023-03-03 01:12:10,Jurong West,Tampines,3.68,5.77,,Cash,3
SG-TX-101389,2022-02-19 10:41:53,2022-02-19 11:05:45,Bukit Timah,Punggol,22.47,13.72,,Cash Payment,2
SG-TX-101390,2022-12-07 19:28:18,2022-12-07 20:14:53,Toa Payoh,Jurong East,4.33,5.75,,nets,2
SG-TX-101391,2024-10-22 17:13:56,2024-10-22 18:05:22,Changi Airport,Jurong West,22.79,11.71,,Grab,4
SG-TX-101392,2024-04-14 21:47:32,2024-04-14 22:12:17,Bishan,Jurong East,5.8,8.63,,Mastercard,3
SG-TX-101393,2024-07-06 20:57:43,2024-07-06 21:33:34,Jurong West,Queenstown,24.86,13.93,,Card,4
SG-TX-101394,2024-09-26 02:54:06,2024-09-26 02:59:42,Holland Village,Marina Bay,15.32,12.33,,GrabPay,4
SG-TX-101395,2022-05-09 18:50:06,2022-05-09 19:11:56,Serangoon,Kallang,2.57,4.12,4.04,Credit Card,4
SG-TX-101396,2022-11-06 19:25:19,2022-11-06 20:03:03,Newton,Punggol,2.1,3.91,,Credit Card,3
SG-TX-101397,2022-03-07 13:37:09,2022-03-07 13:52:59,Jurong East,Raffles Place,2.34,6.77,,Grab,1
SG-TX-101398,2022-01-06 04:33:59,2022-01-06 05:33:30,Bukit Timah,Queenstown,14.95,12.12,0.66,Mastercard,3
SG-TX-101399,2024-07-03 20:09:01,2024-07-03 21:07:25,Buona Vista,Chinatown,20.33,13.36,,credit card,3
SG-TX-101400,2024-10-23 21:27:28,2024-10-23 21:46:38,Bedok,Pasir Ris,10.37,9.71,3.34,Mastercard,3
SG-TX-101401,2022-06-20 17:02:59,2022-06-20 17:29:46,Punggol,Little India,11.4,8.6,0.52,Credit Card,1
SG-TX-101402,2024-03-02 11:56:00,2024-03-02 12:11:25,Little India,Hougang,14.94,10.61,,VISA,4
SG-TX-101403,2023-08-10 05:57:39,2023-08-10 06:30:22,Marina Bay,Hougang,13.56,9.01,,Credit Card,4
SG-TX-101404,2022-03-17 20:54:29,2022-03-17 21:06:17,Novena,Changi Airport,17.36,13.07,3.56,Card,2
SG-TX-101405,2024-09-30 15:45:09,2024-09-30 16:11:39,Raffles Place,Kallang,12.06,8.29,,Grab,2
SG-TX-101406,2024-08-12 21:03:41,2024-08-12 21:39:13,Jurong West,Marina Bay,17.99,14.22,3.85,VISA,1
SG-TX-101407,2023-09-14 22:09:18,2023-09-14 22:47:57,Woodlands,Kallang,24.93,14.65,,cash,4
SG-TX-101408,2024-02-15 20:17:52,2024-02-15 20:55:40,Jurong West,Kallang,9.08,8.02,,CASH,1
SG-TX-101409,2023-03-12 08:49:29,2023-03-12 09:06:39,Toa Payoh,Bishan,0.8,5.4,,Cash,2
SG-TX-101410,2024-05-18 22:50:12,2024-05-18 23:38:46,Punggol,Holland Village,3.58,5.55,,GrabPay,2
SG-TX-101411,2023-05-03 17:42:08,2023-05-03 18:25:10,Buona Vista,Paya Lebar,14.06,9.78,2.51,Mastercard,2
SG-TX-101412,2024-12-20 03:16:29,2024-12-20 04:02:54,Changi Airport,Bedok,8.93,7.88,,CASH,3
SG-TX-101413,2022-03-11 04:14:02,2022-03-11 04:44:45,Bugis,Bishan,23.53,15.83,,GrabPay,4
SG-TX-101414,2022-07-08 16:13:16,2022-07-08 17:07:21,Bedok,Kallang,15.87,10.05,,cash,4
SG-TX-101415,2024-11-27 18:03:39,2024-11-27 18:30:05,Orchard,Kallang,13.25,9.67,,cash,3
SG-TX-101416,2027-12-28 13:20:00,2027-12-28 14:09:19,Bukit Timah,Marina Bay,20.05,12.94,,Grab,1
SG-TX-101417,2022-12-07 11:26:51,2022-12-07 11:43:02,Changi Airport,Bedok,98.87,49.69,2.57,Card,4
SG-TX-101418,2024-05-17 05:42:44,2024-05-17 06:01:19,Little India,Buona Vista,20.58,13.01,,GrabPay,2
SG-TX-101419,2022-07-27 13:01:02,2022-07-27 13:35:00,Novena,Sengkang,167.29,80.0,,GRAB,4
SG-TX-101420,2023-07-17 20:07:00,2023-07-17 20:42:34,Holland Village,Newton,150.19,71.25,,Nets,2
SG-TX-101421,2022-11-10 12:11:17,2022-11-10 12:57:19,Marina Bay,Bishan,23.4,14.07,,Cash Payment,3
SG-TX-101422,2022-08-05 22:30:44,2022-08-05 22:52:05,,Kallang,19.8,12.55,,Grab,2
SG-TX-101423,2024-11-22 22:52:21,2024-11-22 23:45:20,Bugis,Hougang,21.41,11.56,1.14,Mastercard,2
SG-TX-101424,2022-08-08 02:05:34,2022-08-08 02:28:42,Clementi,Changi Airport,10.23,6.95,,Cash Payment,1
SG-TX-101425,2022-04-14 08:06:01,2022-04-14 08:40:23,Tiong Bahru,Kallang,20.69,12.42,,Nets,3
SG-TX-101426,2024-01-09 15:15:26,2024-01-09 16:11:41,Punggol,Jurong East,14.0,11.9,,Card,2
SG-TX-101427,2024-08-08 13:32:21,2024-08-08 14:07:01,,Paya Lebar,15.65,10.89,,GrabPay,4
SG-TX-101428,2022-05-20 17:38:57,2022-05-20 18:21:27,Queenstown,Marina Bay,1.94,4.05,0.55,credit card,2
SG-TX-101429,2024-02-15 19:07:32,2024-02-15 20:02:30,Novena,,5.44,8.19,3.29,Credit Card,4
SG-TX-101430,2023-08-16 16:57:50,2023-08-16 17:56:26,Punggol,Jurong East,14.0,12.53,,CASH,2
SG-TX-101431,2024-06-28 16:49:28,2024-06-28 17:21:56,Marina Bay,Chinatown,1.94,6.66,,GrabPay,2
SG-TX-101432,2022-05-20 03:24:46,2022-05-20 03:52:41,Tampines,Tiong Bahru,18.67,11.02,2.9,VISA,1
SG-TX-101433,2024-12-05 14:00:32,2024-12-05 14:16:21,Woodlands,Toa Payoh,21.08,12.64,,cash,3
SG-TX-101434,2023-11-10 13:05:16,2023-11-10 13:39:49,Little India,,23.05,16.99,,Cash,1
SG-TX-101435,2024-07-12 00:02:09,2024-07-12 00:57:39,Ang Mo Kio,,2.99,5.61,,GRAB,2
SG-TX-101436,2023-02-01 17:03:13,2023-02-01 17:35:00,Kallang,Jurong East,23.52,14.08,,Cash,4
SG-TX-101437,2024-10-30 22:43:45,2024-10-30 23:07:54,Jurong East,Novena,2.16,5.95,,Credit Card,3
SG-TX-101438,2023-11-18 11:50:46,2023-11-18 12:01:40,Novena,Queenstown,12.11,10.86,4.93,Credit Card,3
SG-TX-101439,2022-05-20 02:54:17,2022-05-20 03:20:43,Paya Lebar,Little India,21.09,12.53,,CASH,4
SG-TX-101440,2024-10-08 12:00:05,2024-10-08 12:18:06,Serangoon,Bugis,2.22,5.23,3.39,VISA,4
SG-TX-101441,2024-05-22 04:25:20,2024-05-22 05:24:03,Newton,Newton,0.95,5.72,,cash,4
SG-TX-101442,2022-11-26 00:29:44,2022-11-26 01:03:45,Toa Payoh,Paya Lebar,1.11,3.9,,NETS,3
SG-TX-101443,2023-08-22 01:27:12,2023-08-22 01:39:44,Orchard,Ang Mo Kio,13.03,9.78,,Grab,2
SG-TX-101444,2023-03-02 07:32:09,2023-03-02 07:40:51,Queenstown,Changi Airport,20.38,11.4,,CASH,1
SG-TX-101445,2023-08-19 16:06:29,2023-08-19 16:58:16,Tiong Bahru,Bugis,3.62,4.05,3.69,Credit Card,2
SG-TX-101446,2024-11-24 01:12:16,2024-11-24 02:08:29,Sengkang,Novena,3.55,4.65,,Card,3
SG-TX-101447,2024-09-12 05:13:59,2024-09-12 06:00:56,Pasir Ris,Woodlands,14.43,11.11,,NETS,2
SG-TX-101448,2022-08-25 05:33:59,2022-08-25 05:45:47,Serangoon,Tampines,6.24,6.23,1.07,VISA,3
SG-TX-101449,2024-12-01 02:19:39,2024-12-01 02:30:03,Bishan,Sengkang,18.39,11.2,0.55,VISA,1
SG-TX-101450,2023-04-25 23:42:57,2023-04-25 23:58:50,Jurong East,Toa Payoh,23.77,14.67,,Grab,1
SG-TX-101451,2024-02-12 12:04:02,2024-02-12 12:50:20,Little India,Jurong West,19.27,10.85,,CASH,2
SG-TX-101452,2024-04-17 14:07:27,2024-04-17 14:54:32,Orchard,Bishan,21.99,14.44,,Mastercard,1
SG-TX-101453,2023-06-14 07:12:41,2023-06-14 08:03:45,Little India,,13.23,11.55,,cash,4
SG-TX-101454,2023-05-16 11:54:42,2023-05-16 12:05:01,Holland Village,Novena,20.89,13.18,,VISA,2
SG-TX-101455,2023-05-16 05:14:49,2023-05-16 05:28:14,Raffles Place,Queenstown,4.98,-41.64,,Mastercard,2
